host_id,host_name,host_is_superhost,host_neighbourhood,host_since
14103315,Venera,False,Manly,2018-06-24
14103315,,,,
260127728,Jonathan,False,Haymarket,2019-05-06
260131956,Trevor,False,Darlinghurst,2019-05-06
128704358,Tergel,False,Marrickville,2017-05-03
31569577,Hiram,False,Tamarama,2015-04-20
253958469,Trisha,False,Neutral Bay,2019-04-07
260259497,Andrew,False,Redfern,2019-05-06
260259191,Guilmar,False,Five Dock,2019-05-06
183855488,Erin,False,Stanmore,2018-04-12
30934971,Tracey,False,Manly,2015-04-09
20394752,Meikin,False,,2014-08-22
257663375,Mabel Antonieta,True,Randwick,2019-04-23
257663375,Mabel Antonieta,False,Randwick,2019-04-23
258093486,Belinda,False,,2019-04-25
246465603,Sarah,False,Elizabeth Bay,2019-03-02
258873009,Kelly,False,,2019-04-29
260328888,Leah,False,,2019-05-07
259116597,Guilherme,False,Bondi Junction,2019-05-01
27198567,Anshum,False,,2015-02-04
80226316,Matisse,False,Bondi Junction,2016-06-27
72714818,Daniela,False,Manly,2016-05-18
5220540,Diego,False,Sans Souci,2013-02-25
10937185,Marlene,False,Mascot,2014-01-01
155933311,Ramiro,False,Bondi Junction,2017-10-23
49310407,Raashi,False,Coogee,2015-11-18
31908617,Matt,False,Bondi Junction,2015-04-25
42341634,Seonheui,False,,2015-08-24
1835168,Ryan,False,,2012-03-01
260529682,Matthew,False,Ashfield,2019-05-08
260552920,Paolo,True,Potts Point,2019-05-08
48781033,Lara Caroline,False,Wolli Creek,2015-11-11
260564122,Susanne,True,Surry Hills,2019-05-08
260564122,Susanne,False,Surry Hills,2019-05-08
76315193,Kate,False,,2016-06-07
37466749,Belinda & Reece,False,,2015-07-04
260575332,Anna,True,Surry Hills,2019-05-08
51188554,Martin,False,Matraville,2015-12-13
30244149,Gaynor,False,,2015-03-29
41423115,Ben,False,,2015-08-13
258232004,David,False,Balmain,2019-04-26
258506043,The Sanctuary,True,,2019-04-28
25251234,Maria,True,Mosman,2014-12-27
25251234,Maria,False,Mosman,2014-12-27
1432063,Jasmine,False,Bondi,2011-11-22
155078777,Ana,False,,2017-10-18
77029963,Ben,False,Maroubra,2016-06-11
260723116,Claudia,False,Haymarket,2019-05-09
205596808,Jon & Sylvie,False,,2018-07-27
459562,Sasha & Daniel,True,Bellevue Hill,2011-03-23
260756072,Darrin,False,Darlinghurst,2019-05-09
65997557,Tomas,False,Pyrmont,2016-04-06
226134319,Gina,False,Chatswood,2018-11-17
16448957,Vicki,True,,2014-06-06
16448957,Vicki,False,,2014-06-06
3404616,Melinda,False,Drummoyne,2012-08-28
3404616,Melinda,True,Drummoyne,2012-08-28
260880095,Jason,True,Paddington,2019-05-09
39025103,Peter & Maggie,True,Haymarket,2015-07-20
39025103,Peter & Maggie,False,Haymarket,2015-07-20
260896549,Kelvin,True,Five Dock,2019-05-09
216154857,Hometime,True,Sydney,2018-09-19
260938606,Supreet,False,,2019-05-10
260949608,Matthew,False,Surry Hills,2019-05-10
260954637,Annabelle,True,,2019-05-10
260954637,Annabelle,False,,2019-05-10
113315108,Jacqui,False,Willoughby,2017-01-25
231049250,Grazy,True,Bondi Beach,2018-12-17
167909741,Brayan,False,Haymarket,2018-01-15
57680351,Claudia,False,North Bondi,2016-02-06
119485882,Addy,True,,2017-03-06
82582440,Lisa,False,Glebe,2016-07-09
261105547,Lia,False,,2019-05-11
261105547,Lia,True,,2019-05-11
54047901,Rory,False,Bondi Junction,2016-01-10
261114844,Hilary,False,,2019-05-11
261115684,Regiane,False,Maroubra,2019-05-11
2906447,Maaya,False,Randwick,2012-07-11
14765257,Nicola,False,Waterloo,2014-04-26
13003616,Wolfgang,False,Vaucluse,2014-03-10
261138133,Kelvin,True,Rhodes,2019-05-11
260516303,Sofee,False,Cremorne,2019-05-08
42178462,Ayla,False,,2015-08-22
34336586,David,True,,2015-05-27
261232318,Malake,False,Wiley Park,2019-05-11
61590581,Benjamin,False,,2016-03-04
42877574,Dylan,False,,2015-08-30
245858522,Suellen,False,,2019-02-27
5805429,Maree And Steve,True,,2013-04-07
224117394,Campbell,False,,2018-11-04
50975135,Colas,False,Manly,2015-12-10
3668050,Abi,False,Darlinghurst,2012-09-25
3668050,Abi,True,Darlinghurst,2012-09-25
3907092,Greg,False,Dulwich Hill,2019-05-12
243618651,V & Sam,True,,2019-02-17
243618651,V & Sam,False,,2019-02-17
261331217,Jin,False,Potts Point,2019-05-12
197165813,Harry,True,Burwood,2018-06-21
197165813,Harry,False,Burwood,2018-06-21
261432822,Find-Apt,False,Waterloo,2019-05-12
96124128,Mark,True,Palm Beach,2016-09-21
229504818,Karen,False,Haymarket,2018-12-07
20379192,Katie,False,Bronte,2014-08-21
116136439,Murat,False,North Bondi,2017-02-12
38289891,Lauren,False,Beverly Hills,2015-07-12
38289891,Lauren,True,Beverly Hills,2015-07-12
103468170,Jessica,True,Surry Hills,2016-11-12
165313301,Luan,False,Woolloomooloo,2018-01-02
261496039,Meegan,False,Vaucluse,2019-05-13
261500454,Hometime,True,Kirribilli,2019-05-13
261502984,Leila,False,,2019-05-13
3237252,Francesca,False,,2012-08-12
198577858,Robert,False,,2018-06-28
184571762,Vanessa,False,Waverly,2018-04-16
249292073,Julieth,False,Campsie,2019-03-16
69903327,Will,True,,2016-05-02
13400664,Jo,False,,2014-03-22
229599118,Alexandro Dream Homes,False,Erskineville,2018-12-07
229599118,Alexandro,False,Erskineville,2018-12-07
26384201,Emma,False,,2015-01-19
222154749,Lénaïc,False,Mosman,2018-10-23
259887820,Sara,False,Bondi Beach,2019-05-05
141025443,Katie,True,,2017-07-17
141025443,Katie,False,,2017-07-17
2121993,William,False,Redfern,2012-04-12
114251781,Rebeca,False,,2017-01-31
261696639,Mel,False,Coogee,2019-05-14
261546783,Alice,False,Redfern,2019-05-13
261279920,Kevin,False,Surry Hills,2019-05-12
24269858,Jess,False,Woollahra,2014-11-28
59994691,Nick,False,Potts Point,2016-02-22
33718808,Lauren,False,Waterloo,2015-05-19
3174107,Yvette,False,Balmain,2012-08-06
261895699,Danielle,False,,2019-05-14
16308323,Jojo,False,Glebe,2014-06-02
43669226,Hayley,False,Russell Lea,2015-09-08
261908981,Ashlea,False,Palm Beach,2019-05-14
1612223,Clair,False,Pyrmont,2012-01-16
36091345,Winshi,True,Arncliffe,2015-06-17
36091345,Winshi,True,,2015-06-17
36091345,Winshi,False,,2015-06-17
49964776,Linda,False,,2015-11-26
151770510,Vincent,False,,2017-09-23
113933555,Sean,False,Annandale,2017-01-30
200819648,Vishnu,False,,2018-07-08
198422914,Vishal,False,,2018-06-27
261964351,Hu,False,,2019-05-15
261964351,Andy,False,,2019-05-15
261964351,Min,False,,2019-05-15
261972155,Linda,True,Bondi Junction,2019-05-15
24419294,Romina,False,North Bondi,2014-12-02
171000114,Nicola,False,Balmain,2018-01-31
262103626,Jason,True,Rockdale,2019-05-15
262103626,Jason,False,Rockdale,2019-05-15
4394158,Milla,False,Double Bay,2012-12-13
19076443,Oonagh,False,Coogee,2014-07-29
231605056,Wang,False,,2018-12-20
142858958,Liam,False,,2017-07-27
582323,Jamil,False,Wollstonecraft,2011-05-12
262138860,Megan,False,,2019-05-16
262153351,Alice,False,Wiley Park,2019-05-16
146919710,Rakesh,True,,2017-08-20
56593848,Jane,True,Ultimo,2016-01-29
56593848,Jane,False,Ultimo,2016-01-29
262202751,Diane,True,,2019-05-16
165140060,Jam,False,Ultimo,2017-12-31
165140060,Jam,False,,2017-12-31
22319785,Tommy,False,,2014-10-09
35735346,Jade,False,,2015-06-13
133826734,Australian Executive Apartments,False,,2017-06-06
262331186,Emily,False,,2019-05-16
262347289,Tram,False,,2019-05-17
5321967,Yasmine,False,Bronte,2013-03-04
5321967,Yasmine,True,Bronte,2013-03-04
262352755,Mel,False,Campsie,2019-05-17
159249448,Rubita,True,,2017-11-18
222354632,Fabio,False,,2018-10-24
131668912,Luana,False,Maroubra,2017-05-23
260057144,Kevin,True,Maroubra,2019-05-05
260057144,Kevin,False,Maroubra,2019-05-05
29565237,Emma,False,Maroubra,2015-03-18
257131990,Cassiano,False,,2019-04-21
58278158,Anne Lise,True,,2016-02-11
176288870,Lauren,False,,2018-03-02
797244,Deirdre,False,Randwick,2011-07-09
1545128,Luke,False,,2011-12-29
257299619,Petah,False,Avalon Beach,2019-04-22
2776983,Nick & Marni,False,Manly,2012-06-28
262522669,Barbara,False,,2019-05-18
3203717,Amanda,False,Northbridge,2012-08-09
3203717,Amanda,True,Northbridge,2012-08-09
64080713,Haydn,False,,2016-03-22
64080713,Haydn,True,,2016-03-22
262538907,Rafael,False,Randwick,2019-05-18
262551848,Peter,False,,2019-05-18
262551848,,,,
40150027,Fernanda,False,Bondi,2015-07-31
125265107,Awais,False,,2017-04-10
31885520,Debra,False,Annandale,2015-04-24
262573356,Saul,True,Manly,2019-05-18
262589292,Michelle,False,Randwick,2019-05-18
230561417,Stavi,False,,2018-12-13
128599586,Husam,False,Neutral Bay,2017-05-02
262697379,Andrew,False,Newtown,2019-05-19
262699229,Nick,False,Mosman,2019-05-19
10948419,Paula,False,Kirribilli,2014-01-01
135624942,Meredith,True,Darlinghurst,2017-06-18
23224718,Matthew,False,,2014-11-01
19623167,Marina,False,Tempe,2014-08-07
262747020,Karine,False,Elizabeth Bay,2019-05-19
77802098,Helen,False,Chatswood,2016-06-14
46970430,Jaime,False,Bondi Beach,2015-10-19
170615056,Sarah,False,Newtown,2018-01-29
169469675,Arif,False,Wiley Park,2018-01-23
262906582,Megan,False,Haymarket,2019-05-20
21713143,Kätlin,False,Balmain,2014-09-24
101453227,Clelia,False,North Bondi,2016-10-27
262917824,Amka,False,Wolli Creek,2019-05-20
210904434,Isela,False,Arncliffe,2018-08-21
261073107,Nepean,False,,2019-05-10
42343785,Casey,False,Cronulla,2015-08-24
106233590,Crystal,False,Darlinghurst,2016-12-05
193584133,Brett,False,Coogee,2018-06-05
193584133,Brett,True,Coogee,2018-06-05
262944233,Richard,False,Croydon,2019-05-20
262944789,Simon,False,,2019-05-20
93992818,Valeria,False,Neutral Bay,2016-09-07
262957551,Gourmet,False,Randwick,2019-05-20
70296433,Jang,False,Lidcombe,2016-05-04
16924303,Alexandre,False,,2014-06-17
217145328,Suzana,False,Double Bay,2018-09-24
262968574,Thy,False,Concord,2019-05-20
262976390,Xiangqun,True,,2019-05-20
262976390,Brody,True,,2019-05-20
262919367,Tony,False,Darlinghurst,2019-05-20
181267687,Sandra,False,North Sydney,2018-03-29
181267687,,,,
56781211,Tamara,False,Erskineville,2016-01-31
9127479,Eleonora,False,North Bondi,2013-09-29
159075400,Fiona,False,,2017-11-17
107437139,Sofie,False,Zetland,2016-12-16
262960178,Paul,False,Tamarama,2019-05-20
262904524,Ken,True,Haymarket,2019-05-20
224721212,Georgie,False,,2018-11-07
173154353,Samuel,False,,2018-02-13
62710797,Steph,False,Paddington,2016-03-13
263144259,Paul,True,Neutral Bay,2019-05-21
263144259,Paul,False,Neutral Bay,2019-05-21
4058388,Herb,False,Lane Cove,2012-11-04
263161599,Catherine,True,,2019-05-21
263164072,Jing,False,,2019-05-21
263164072,Jing,True,,2019-05-21
309986,Simone,False,Bondi Beach,2010-12-05
93801652,Emma,False,Bondi,2016-09-06
57214517,Karen,False,Surry Hills,2016-02-03
125067762,Christina,False,Bellevue Hill,2017-04-09
139218958,Sky,True,Haymarket,2017-07-08
263234809,Yayayoyo,False,Haymarket,2019-05-21
205788576,Shil,False,,2018-07-28
259861390,Shirley,False,,2019-05-04
34541071,Jenny,False,Woollahra,2015-05-29
46236838,Karina,False,Redfern,2015-10-10
181901152,Hannah,False,Bondi,2018-04-02
216986045,Farrah,False,,2018-09-24
49065665,Leon,False,Sydney,2015-11-15
38499730,Michelle,False,Bellevue Hill,2015-07-14
2801632,Erez,False,Rose Bay,2012-07-02
20456289,Karin,True,,2014-08-24
46220765,Keane,False,Rose Bay,2015-10-10
50327683,Lalou,False,,2015-12-01
44663778,Harriet,False,Woollahra,2015-09-20
55843827,Verity,False,Annandale,2016-01-23
77217742,Chao,False,Haymarket,2016-06-12
15393042,Pedro Pablo,False,Bondi Beach,2014-05-11
261890,Monika,False,Cronulla,2010-10-14
261890,,,,
117521943,Jackson,True,Coogee,2017-02-21
117521943,Jackson,False,Coogee,2017-02-21
261450601,Vanessa,False,North Bondi,2019-05-12
101285575,Leandro,False,Bondi Junction,2016-10-25
188097928,Dora,False,,2018-05-06
47934393,Navid,False,,2015-11-01
72711368,Sam,False,St Peters,2016-05-18
32402754,Lili,False,,2015-05-02
222641029,Aaron,False,,2018-10-25
97313663,K,False,,2016-09-29
30217883,Ron,False,Chippendale,2015-03-29
118303905,Prashanta,False,,2017-02-27
3427575,Carol And Tony,False,,2012-08-30
230385641,Amanda,False,,2018-12-12
209600698,Conor,False,Bondi,2018-08-14
159181086,John,False,Newtown,2017-11-18
263802860,Keith,False,Zetland,2019-05-24
263813652,Joanne,False,Cremorne,2019-05-24
256349304,Sita,False,Dulwich Hill,2019-04-17
263819141,Russell,True,,2019-05-24
50569894,Thomas,False,Newtown,2015-12-05
136530458,Asad,False,Homebush,2017-06-23
263832927,Shadi,False,,2019-05-24
44418910,Gigi Worada,False,Haymarket,2015-09-17
263849988,Candace,False,,2019-05-24
69464557,Youssef,False,,2016-04-29
33774745,Reece,False,Maroubra,2015-05-19
12367652,Jacinta,False,,2014-02-18
159910205,Wang,False,Zetland,2017-11-24
878370,Anders,True,,2011-07-27
54286028,Elen,False,Tempe,2016-01-11
94357516,Angsumalin,False,Chippendale,2016-09-09
35059132,Tracy,False,Randwick,2015-06-05
17314890,Simmie,False,,2014-06-27
17314890,Sam,False,,2014-06-27
54454125,Gustavo,False,,2016-01-13
42758800,Marjolaine,False,Waterloo,2015-08-28
264169449,Kristy,False,Hillsdale,2019-05-25
264165471,Hometime,True,Darlinghurst,2019-05-25
55703605,Bilal,False,Rockdale,2016-01-22
55703605,Bilal,True,Rockdale,2016-01-22
55703605,,,,
264193686,Simon,False,Newtown,2019-05-26
9346760,Amy,True,Newtown,2013-10-10
179151537,Holly,False,Bondi Junction,2018-03-18
1730554,Helena,False,North Bondi,2012-02-10
25045058,Don,False,Rosebery,2014-12-20
7785548,Lyndall,True,,2013-07-28
104593885,Kathleen,False,,2016-11-21
230140971,Alice,False,,2018-12-11
25559322,Niall,False,Newtown,2015-01-03
264228914,Munkhzul,True,Turrella,2019-05-26
20503760,Daniel,False,Erskineville,2014-08-25
253902227,Giovanne,False,Ultimo,2019-04-07
10417181,Michael,False,Cremorne,2013-12-03
35339631,Renee,True,Stanmore,2015-06-08
168049482,Brendan,True,,2018-01-15
34799050,Don,False,,2015-06-02
52628371,Samantha,False,Tamarama,2015-12-29
245688944,Kenneth,True,,2019-02-27
245688944,Kenneth,False,,2019-02-27
148038161,Lucia,False,Waterloo,2017-08-28
222530794,Danfeng,False,Waterloo,2018-10-25
20281704,Jaynie,False,,2014-08-19
1821455,Ana,False,Randwick,2012-02-27
33590176,Deanna,False,Woollahra,2015-05-17
41896005,Therese,False,,2015-08-19
62435405,Christine,False,,2016-03-10
264459391,Julian,False,Riverwood,2019-05-27
264421063,Mr And Mrs Nice,False,Redfern,2019-05-27
123709747,Omojo,False,,2017-04-01
14983955,Gabriela,False,Coogee,2014-05-01
264567429,Jessica,False,,2019-05-27
102051227,Lara,False,Canterbury,2016-11-01
262383677,Tim,False,Earlwood,2019-05-17
40165161,Anita,False,Cronulla,2015-08-01
74110967,Na,False,,2016-05-26
23362427,Russell,False,Lilyfield,2014-11-05
264605614,Echo,False,Ultimo,2019-05-27
264621400,Lee,False,,2019-05-27
95733366,Laura,False,Coogee,2016-09-18
153815855,Daithi,False,Alexandria,2017-10-08
264651906,Andrea,False,Abbotsford,2019-05-28
13277502,Nathalie,False,,2014-03-18
101336077,Matt,False,Clovelly,2016-10-26
211774900,Emily,False,Bondi Junction,2018-08-26
168601964,Marco,False,Maroubra,2018-01-18
16640365,Melisa,False,Cronulla,2014-06-10
53229495,Teresa,False,Greenwich,2016-01-03
247069871,Stuart,False,North Bondi,2019-03-05
257504851,Leo,False,Croydon Park,2019-04-23
264811900,Alison,False,,2019-05-28
36163347,Karina,False,Waterloo,2015-06-18
87238087,Cassandre,True,Redfern,2016-08-01
179043487,Paul,False,,2018-03-17
57352214,Clare,False,Haymarket,2016-02-04
528837,Michael,False,Bondi,2011-04-22
264894525,Vera,True,,2019-05-29
4941250,Sally,False,Tamarama,2013-02-02
25256228,Aoife,False,,2014-12-27
264906902,Tessa,False,Kingsgrove,2019-05-29
264894701,Ling,True,Haymarket,2019-05-29
3519887,Gabrielle,False,Manly,2012-09-09
30360213,Amaia,False,Bondi,2015-03-31
246348020,Donni,True,,2019-03-02
82376402,Sascha,False,Mosman,2016-07-07
2881478,Paul,True,Bondi,2012-07-09
2881478,Paul,False,Bondi,2012-07-09
18456260,Josh & Alyssa,True,,2014-07-20
78956861,Jake,False,Dulwich Hill,2016-06-20
265083220,Luxaccom,True,Haymarket,2019-05-30
265083220,Luxaccom,False,Haymarket,2019-05-30
265083220,,,,
2009197,Natalie,True,Forest Lodge,2012-03-26
265121166,Gemma,False,Bondi,2019-05-30
3723223,Jc,False,,2012-10-01
265123038,Tyler & Jo,True,Avalon Beach,2019-05-30
265126363,Mike,False,Woolloomooloo,2019-05-30
265127643,Sherry,False,Chatswood,2019-05-30
21654128,Kevin And Jen,False,Tamarama,2014-09-22
21654128,,,,
14211067,James,False,Erskineville,2014-04-13
1589565,Nedal,False,,2012-01-10
61483601,Paweł,False,Canterbury,2016-03-04
251454770,Young,False,Haymarket,2019-03-27
53790623,Rika,False,Campsie,2016-01-08
27715386,Wendy,False,,2015-02-13
27715386,,,,
54305288,Agathe,False,Cremorne,2016-01-12
21956009,Jennifer,False,Newtown,2014-09-30
256747167,Marilyn,False,,2019-04-19
156475912,Robyn,False,,2017-10-27
37958152,Faycal & Jappe,True,Erskineville,2015-07-09
37958152,"Faycal, Jappe & Hobie",True,Erskineville,2015-07-09
265323584,Emma,False,Bronte,2019-05-31
1555919,Emily,False,Gladesville,2012-01-01
265334185,Sally,False,Sydney,2019-05-31
159552424,Gloria,False,Croydon,2017-11-21
20381317,Tom,True,,2014-08-22
265494590,Jaime,False,Randwick,2019-05-31
15841187,Megan,False,Cremorne,2014-05-22
27794945,Max,False,Ashfield,2015-02-15
24054638,Georgie,False,Manly,2014-11-23
61451075,Nirup,False,Avalon Beach,2016-03-03
32942151,Hayley,True,Randwick,2015-05-09
49896684,Cathy,False,,2015-11-25
22772450,Joss,False,Maroubra,2014-10-20
10058623,MacLennan,False,,2013-11-16
148790584,Gerrit,False,Cremorne,2017-09-02
265675952,Kevin,False,Chippendale,2019-06-01
265715428,Moreton,False,,2019-06-02
8127665,Paul,True,Surry Hills,2013-08-13
29542674,Gabriele,False,Wollstonecraft,2015-03-17
265732082,Vivita,True,Annandale,2019-06-02
265739380,Akire,False,Zetland,2019-06-02
162879174,Paul,True,,2017-12-16
265875098,Maria Fernanda,False,Bondi,2019-06-02
20531013,Sally,True,Bondi Beach,2014-08-25
218848095,Laura,False,Coogee,2018-10-04
144881807,Maria,False,Waterloo,2017-08-07
258664479,Kelly,False,Haymarket,2019-04-28
258664479,Kelly,True,Haymarket,2019-04-28
59292420,Kami,False,,2016-02-18
38288829,Kate,True,,2015-07-12
265929721,Laura & Penny,True,Homebush,2019-06-02
265929721,Laura & Penny,False,Homebush,2019-06-02
265880494,Shirley,False,Manly,2019-06-02
9133794,Mattia,False,Surry Hills,2013-09-30
76695688,Scott,False,,2016-06-09
76695688,Scott,True,,2016-06-09
191297365,Philippa,False,Darlinghurst,2018-05-24
265960964,Kelvin,False,Waterloo,2019-06-03
19230150,Cameron,False,Surry Hills,2016-08-01
174835915,Hs,False,,2018-02-22
174835915,,,,
28677919,Missuni,False,Zetland,2015-03-03
49985218,Jessie,False,Petersham,2015-11-27
49985218,,,,
30320278,Harriet,False,Paddington,2015-03-31
264616399,Jessica,False,Neutral Bay,2019-05-27
12068145,Chris,True,,2014-02-09
12068145,Chris,False,,2014-02-09
98341213,Mariana,False,,2016-10-06
8125049,Andrew,False,Bondi Beach,2013-08-13
25358024,Cdv,False,Woolloomooloo,2014-12-29
21545664,Guillaume,False,Botany,2014-09-20
178383723,Suzan,False,Cronulla,2018-03-14
14516929,Ana,False,St Leonards,2014-04-20
260043037,Dive,False,,2019-05-05
260043037,Dive,True,,2019-05-05
259313644,艳军,False,,2019-05-02
73089262,Alice,True,Clovelly,2016-05-20
266198397,Audra,False,Randwick,2019-06-04
232275810,Nurlan,False,,2018-12-24
266211828,Liu,False,,2019-06-04
10431622,Michael & Ghis,False,Waverly,2013-12-04
22034663,Andrea,False,Coogee,2014-10-02
121144471,Elle,False,Kensington,2017-03-17
47244924,Vincent,True,,2015-10-23
116206072,James,False,Redfern,2017-02-13
266235625,Nadia,False,Waterloo,2019-06-04
266235625,,,,
3033747,Jo,False,,2012-07-23
266374966,Miller,False,,2019-06-04
172279131,Vincenzo,False,North Bondi,2018-02-08
27233905,Deborah,True,Darlinghurst,2015-02-04
27233905,Deborah,False,Darlinghurst,2015-02-04
229346087,Veronika,False,,2018-12-06
249150370,Rachael,False,,2019-03-16
252731963,Monique,False,,2019-04-02
266425537,Geoff,True,Kingsgrove,2019-06-05
266425311,澜,False,Bankstown,2019-06-05
54924558,Hudson,True,Strathfield,2016-01-17
54924558,Hudson,False,Strathfield,2016-01-17
33331966,Tithi,False,Newtown,2015-05-14
266458526,Chengyi,True,Haymarket,2019-06-05
24275108,Alex,False,Haymarket,2014-11-29
50509008,Paula,True,Petersham,2015-12-04
50509008,Paula,False,Petersham,2015-12-04
12430324,Amy,False,Mosman,2014-02-20
176534237,Rohit,False,,2018-03-04
22632319,Amanda,False,,2014-10-17
27981791,Charlotte,False,Kingsford,2015-02-19
266437570,Jane,False,Vaucluse,2019-06-05
212168044,Koala,False,,2018-08-28
40186864,Peter,False,Maroubra,2015-08-01
85374466,Christine,True,Haymarket,2016-07-22
212395700,Eila,False,Coogee,2018-08-29
7308151,Orlando And Yolanda,False,,2013-07-05
3960125,Kate,False,Bondi Junction,2012-10-24
31055240,Deep,False,Lilyfield,2015-04-12
53099252,Cheryl,False,,2016-01-02
242670331,Dong,True,,2019-02-12
242670331,Dong,False,,2019-02-12
6955367,Walter,False,Coogee,2013-06-17
21763421,Kl,False,,2014-09-25
150975007,Paul And Adele,False,,2017-09-17
25493898,Isadora,False,Lane Cove,2015-01-02
12525402,Christy,False,Avalon Beach,2014-02-24
12525402,Christy,True,Avalon Beach,2014-02-24
173164527,Brad & Vicki,True,,2018-02-13
51193855,Erin,False,Surry Hills,2015-12-13
38962287,Steven,False,,2015-07-19
38543766,Elizabeth,False,,2015-07-15
267040249,Jeremy,False,Darlinghurst,2019-06-07
24167217,Demi,False,Waterloo,2014-11-25
3629336,Alex,False,Homebush,2012-09-20
267061881,Georgia,False,Bellevue Hill,2019-06-08
24751516,Ellie,False,Elizabeth Bay,2014-12-12
70062159,Scott,False,Coogee,2016-05-02
261289745,Richard,False,Surry Hills,2019-05-12
68788391,Ivone,False,Randwick,2016-04-25
57685988,Dean,True,,2016-02-06
175764295,Anchen,False,Camperdown,2018-02-27
267126245,Cassie,False,,2019-06-08
29762450,Iffah,False,Chippendale,2015-03-21
32952870,Jodie,False,,2015-05-09
258087440,Marilyn,False,,2019-04-25
244826012,Holly,False,,2019-02-22
13583729,Taylor,False,Paddington,2017-05-11
99024841,Hugh,False,Elizabeth Bay,2016-10-10
87900221,Andrea,False,Bronte,2016-08-04
8839651,Wilma,True,,2013-09-15
66867600,Caroline,False,Mosman,2016-04-12
267265940,Grace,True,Willoughby,2019-06-09
70024676,Carolina,False,Bondi Junction,2016-05-02
171330258,Asquith Rise,False,,2018-02-02
171330258,Asquith Rise,True,,2018-02-02
4646664,James,False,Lilyfield,2013-01-09
177631782,Estefania,False,,2018-03-10
260141239,Jasmine,False,,2019-05-06
267322745,Anjali,True,,2019-06-09
2883040,Wendy,False,Bondi Beach,2012-07-09
73274063,María José,False,Manly,2016-05-22
73274063,,,,
267440644,Xiuying,False,Artarmon,2019-06-09
85590996,Olivera And David,False,,2016-07-24
267476687,Hometime,True,Potts Point,2019-06-09
20386744,Kaila,False,Elizabeth Bay,2014-08-22
61695991,Kelly,False,Bondi Beach,2016-03-05
28647826,Christelle,False,North Bondi,2015-03-02
267487619,Joe,False,Surry Hills,2019-06-10
72897372,Adam,False,Paddington,2016-05-19
20053101,Ruth,False,Maroubra,2014-08-15
259881175,Gustavo,False,,2019-05-05
228526459,Nilesh,False,,2018-12-01
228526459,Nilesh,True,,2018-12-01
218893374,Georgie,False,Paddington,2018-10-05
267543823,Terrence,False,Redfern,2019-06-10
127128368,Rodrigo,False,Mosman,2017-04-23
6691430,Dennis,True,Haymarket,2013-06-02
55215072,Mario,False,,2016-01-19
9169244,Cara,True,Paddington,2013-10-01
59512340,George,False,,2016-02-19
267733940,Connie,False,Edgecliff,2019-06-11
74518663,James,False,Bondi Junction,2016-05-28
122757704,Lilian,False,Rose Bay,2017-03-26
32400588,Anne,False,Bellevue Hill,2015-05-02
24916481,Marta,False,Bondi Beach,2014-12-16
24916481,,,,
49681726,Dee,False,,2015-11-23
39785656,Daniel,False,,2015-07-28
30324625,Claire,False,Elizabeth Bay,2015-03-31
72880739,Ashleigh,False,,2016-05-19
20924773,Christopher,False,Manly,2014-09-04
20924773,,,,
220500643,Maria Luz,False,Woollahra,2018-10-14
46338245,Lizzie,True,,2015-10-12
1236211,Danielle,False,Newtown,2011-10-02
257340041,颖卓,False,Chippendale,2019-04-22
245676866,Terry Bligh,False,Summer Hill,2019-02-26
267977176,Rob,False,Potts Point,2019-06-11
267986358,Saichak,False,Ultimo,2019-06-12
257476812,George,False,Darlinghurst,2019-04-23
36182322,Anita,False,Newtown,2015-06-19
32833080,Elaine,False,,2015-05-07
47685775,Edward,True,,2015-10-29
169663234,Tarun,False,,2018-01-24
268098343,Sobhan,False,Clovelly,2019-06-12
235137306,MadeComfy Sydney,False,Cremorne,2019-01-08
235137306,MadeComfy Sydney,False,,2019-01-08
64486440,Kristin,True,Randwick,2016-03-26
208645453,Trang,False,Haymarket,2018-08-10
23800225,Kim,True,,2014-11-16
24773942,Taru,False,,2014-12-12
48656988,Nicola,False,,2015-11-10
228649748,David And Colleen,False,Woolloomooloo,2018-12-02
90072332,Flavia,False,Bondi Junction,2016-08-15
268288466,Imrul,False,,2019-06-13
268295116,Jack,False,Lilyfield,2019-06-13
2881478,Paul,False,Bondi Junction,2012-07-09
51984798,Harriet,False,Fairlight,2015-12-22
51984798,Harriet,True,Fairlight,2015-12-22
83012536,Dan,True,Potts Point,2016-07-11
9277756,Polly,True,Hurstville,2013-10-07
50725147,Mark,True,Chippendale,2015-12-07
1309739,Ruth,False,Greenwich,2011-10-19
57927963,Gabrielle,False,Waterloo,2016-02-08
47671699,Leanne,False,Cronulla,2015-10-28
45223165,Ariana,False,Bellevue Hill,2015-09-27
45223165,,,,
28703156,Mari,False,Cronulla,2015-03-03
75955768,Anne,False,Greenwich,2016-06-05
13257921,Diego Enrique,False,Maroubra,2014-03-18
268466185,Ariana,False,Bellevue Hill,2019-06-13
3214062,Janina,False,Tamarama,2012-08-10
268478165,David,True,,2019-06-14
268486979,Sandi,True,Avalon Beach,2019-06-14
86009728,祺慧 Finn,False,Camperdown,2016-07-26
159156120,金子 Koko,True,Ashfield,2017-11-18
159156120,金子 Koko,False,Ashfield,2017-11-18
55352173,Kamal,True,Newtown,2016-01-20
268549488,Joey,False,Campsie,2019-06-14
267085405,Carole,False,Avalon Beach,2019-06-08
190254677,Mila,False,North Sydney,2018-05-18
198592636,Liam,False,,2018-06-28
