index,property_type,room_type,accommodates,year_month,active_listings_rate,min_price_active,max_price_active,median_price_active,avg_price_active,distinct_hosts,superhost_rate,avg_review_score_active,active_listings,inactive_listings,total_stays,avg_estimated_revenue_per_active,pct_change_active_listings,pct_change_inactive_listings
157,Bed and breakfast,Hotel room,3,2020-06,100.0,259.0,399.0,329.0,329.0,1.0,100.0,98.0,2.0,0.0,50.0,7875.0,0.0,
158,Bed and breakfast,Hotel room,3,2020-07,100.0,259.0,259.0,259.0,259.0,1.0,100.0,96.0,1.0,0.0,30.0,7770.0,-50.0,
159,Bed and breakfast,Hotel room,4,2020-05,100.0,37.0,37.0,37.0,37.0,1.0,0.0,69.0,1.0,0.0,0.0,0.0,,
160,Bed and breakfast,Hotel room,4,2020-06,100.0,36.0,36.0,36.0,36.0,1.0,0.0,69.0,1.0,0.0,7.0,252.0,0.0,
161,Bed and breakfast,Hotel room,4,2020-07,100.0,36.0,36.0,36.0,36.0,1.0,0.0,68.0,1.0,0.0,0.0,0.0,0.0,
162,Bed and breakfast,Private room,1,2020-05,100.0,32.0,151.0,57.0,65.4,14.0,0.0,93.0,15.0,0.0,157.0,603.5333333333333,,
163,Bed and breakfast,Private room,1,2020-06,100.0,33.0,150.0,56.0,65.53333333333333,14.0,0.0,93.0,15.0,0.0,154.0,587.7333333333333,0.0,
164,Bed and breakfast,Private room,1,2020-07,100.0,33.0,150.0,53.0,63.42857142857143,13.0,0.0,93.0,14.0,0.0,155.0,567.5714285714286,-6.666666666666665,
165,Bed and breakfast,Private room,2,2020-05,100.0,38.0,3001.0,98.0,161.33783783783784,43.0,23.25581395348837,91.88636363636364,74.0,0.0,781.0,1015.5675675675676,,
166,Bed and breakfast,Private room,2,2020-06,100.0,39.0,3000.0,98.0,160.93243243243242,43.0,20.930232558139537,91.74418604651163,74.0,0.0,806.0,1224.5675675675675,0.0,
167,Bed and breakfast,Private room,2,2020-07,100.0,39.0,3001.0,110.0,168.61971830985917,41.0,19.51219512195122,91.97619047619048,71.0,0.0,725.0,1109.1830985915492,-4.054054054054057,
168,Bed and breakfast,Private room,3,2020-05,100.0,55.0,134.0,65.0,84.66666666666667,2.0,0.0,76.66666666666667,3.0,0.0,2.0,36.666666666666664,,
169,Bed and breakfast,Private room,3,2020-06,100.0,55.0,133.0,64.0,84.0,2.0,0.0,76.66666666666667,3.0,0.0,2.0,36.666666666666664,0.0,
170,Bed and breakfast,Private room,3,2020-07,100.0,56.0,133.0,72.5,83.5,3.0,0.0,76.66666666666667,4.0,0.0,28.0,554.5,33.33333333333333,
171,Bed and breakfast,Private room,4,2020-05,100.0,34.0,1000.0,137.0,255.0,8.0,12.5,93.66666666666667,8.0,0.0,99.0,4562.0,,
172,Bed and breakfast,Private room,4,2020-06,100.0,33.0,1000.0,137.5,255.25,8.0,12.5,93.66666666666667,8.0,0.0,143.0,5677.625,0.0,
173,Bed and breakfast,Private room,4,2020-07,100.0,33.0,1001.0,140.0,266.125,8.0,12.5,95.25,8.0,0.0,79.0,4603.875,0.0,
174,Bed and breakfast,Private room,5,2020-05,100.0,205.0,248.0,226.5,226.5,2.0,0.0,84.5,2.0,0.0,30.0,3720.0,,
175,Bed and breakfast,Private room,5,2020-06,100.0,205.0,249.0,227.0,227.0,2.0,0.0,84.5,2.0,0.0,32.0,3940.0,0.0,
176,Bed and breakfast,Private room,5,2020-07,100.0,206.0,206.0,206.0,206.0,1.0,0.0,82.0,1.0,0.0,0.0,0.0,-50.0,
177,Bed and breakfast,Private room,6,2020-05,100.0,120.0,230.0,175.0,175.0,2.0,0.0,93.0,2.0,0.0,0.0,0.0,,
178,Bed and breakfast,Private room,6,2020-06,100.0,120.0,120.0,120.0,120.0,1.0,0.0,100.0,1.0,0.0,5.0,600.0,-50.0,
179,Bed and breakfast,Private room,6,2020-07,100.0,120.0,120.0,120.0,120.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,
180,Bed and breakfast,Private room,7,2020-05,100.0,349.0,349.0,349.0,349.0,1.0,0.0,90.0,1.0,0.0,30.0,10470.0,,
181,Bed and breakfast,Shared room,1,2020-05,100.0,29.0,38.0,34.5,34.0,4.0,0.0,90.75,4.0,0.0,30.0,217.5,,
182,Bed and breakfast,Shared room,1,2020-06,100.0,29.0,39.0,34.5,34.25,4.0,0.0,90.75,4.0,0.0,30.0,217.5,0.0,
183,Bed and breakfast,Shared room,1,2020-07,100.0,29.0,37.0,33.5,33.25,4.0,0.0,90.75,4.0,0.0,30.0,217.5,0.0,
184,Bed and breakfast,Shared room,2,2020-05,100.0,35.0,35.0,35.0,35.0,1.0,0.0,97.0,1.0,0.0,30.0,1050.0,,
185,Bed and breakfast,Shared room,2,2020-06,100.0,35.0,35.0,35.0,35.0,1.0,0.0,97.0,1.0,0.0,19.0,665.0,0.0,
186,Bed and breakfast,Shared room,2,2020-07,100.0,36.0,36.0,36.0,36.0,1.0,0.0,97.0,1.0,0.0,30.0,1080.0,0.0,
187,Bed and breakfast,Shared room,4,2020-05,100.0,41.0,41.0,41.0,41.0,1.0,0.0,76.0,1.0,0.0,0.0,0.0,,
188,Bed and breakfast,Shared room,4,2020-06,100.0,41.0,41.0,41.0,41.0,1.0,0.0,76.0,1.0,0.0,0.0,0.0,0.0,
189,Bed and breakfast,Shared room,4,2020-07,100.0,42.0,42.0,42.0,42.0,1.0,0.0,76.0,1.0,0.0,0.0,0.0,0.0,
190,Bed and breakfast,Shared room,6,2020-05,100.0,28.0,28.0,28.0,28.0,1.0,0.0,78.0,1.0,0.0,0.0,0.0,,
191,Bed and breakfast,Shared room,6,2020-06,100.0,29.0,29.0,29.0,29.0,1.0,0.0,78.0,1.0,0.0,0.0,0.0,0.0,
192,Bed and breakfast,Shared room,8,2020-05,100.0,38.0,38.0,38.0,38.0,1.0,0.0,85.0,3.0,0.0,0.0,0.0,,
193,Bed and breakfast,Shared room,8,2020-06,100.0,34.0,34.0,34.0,34.0,1.0,0.0,80.0,1.0,0.0,0.0,0.0,-66.66666666666667,
194,Bed and breakfast,Shared room,8,2020-07,100.0,35.0,35.0,35.0,35.0,1.0,0.0,80.0,1.0,0.0,0.0,0.0,0.0,
195,Bed and breakfast,Shared room,10,2020-05,100.0,65.0,65.0,65.0,65.0,1.0,0.0,100.0,1.0,0.0,1.0,65.0,,
196,Bed and breakfast,Shared room,10,2020-06,100.0,65.0,65.0,65.0,65.0,1.0,0.0,100.0,1.0,0.0,1.0,65.0,0.0,
197,Bed and breakfast,Shared room,10,2020-07,100.0,65.0,65.0,65.0,65.0,1.0,0.0,100.0,1.0,0.0,1.0,65.0,0.0,
198,Bed and breakfast,Shared room,12,2020-05,100.0,35.0,35.0,35.0,35.0,1.0,0.0,92.0,1.0,0.0,30.0,1050.0,,
199,Bed and breakfast,Shared room,12,2020-06,100.0,34.0,34.0,34.0,34.0,1.0,0.0,92.0,1.0,0.0,30.0,1020.0,0.0,
200,Bed and breakfast,Shared room,12,2020-07,100.0,35.0,35.0,35.0,35.0,1.0,0.0,92.0,1.0,0.0,30.0,1050.0,0.0,
201,Boat,Entire home/apt,1,2020-05,100.0,399.0,399.0,399.0,399.0,1.0,0.0,,1.0,0.0,30.0,11970.0,,
202,Boat,Entire home/apt,1,2020-06,100.0,400.0,400.0,400.0,400.0,1.0,0.0,,1.0,0.0,30.0,12000.0,0.0,
203,Boat,Entire home/apt,1,2020-07,100.0,401.0,401.0,401.0,401.0,1.0,0.0,,1.0,0.0,30.0,12030.0,0.0,
204,Boat,Entire home/apt,1,2020-08,100.0,400.0,400.0,400.0,400.0,1.0,0.0,,1.0,0.0,30.0,12000.0,0.0,
205,Boat,Entire home/apt,1,2020-09,100.0,400.0,400.0,400.0,400.0,1.0,0.0,,1.0,0.0,30.0,12000.0,0.0,
206,Boat,Entire home/apt,1,2020-10,100.0,400.0,400.0,400.0,400.0,1.0,0.0,,1.0,0.0,30.0,12000.0,0.0,
207,Boat,Entire home/apt,1,2020-11,100.0,400.0,400.0,400.0,400.0,1.0,0.0,,1.0,0.0,30.0,12000.0,0.0,
208,Boat,Entire home/apt,1,2020-12,100.0,400.0,400.0,400.0,400.0,1.0,0.0,,1.0,0.0,30.0,12000.0,0.0,
209,Boat,Entire home/apt,1,2021-01,100.0,400.0,400.0,400.0,400.0,1.0,0.0,,1.0,0.0,30.0,12000.0,0.0,
210,Boat,Entire home/apt,1,2021-02,100.0,400.0,400.0,400.0,400.0,1.0,0.0,,1.0,0.0,30.0,12000.0,0.0,
211,Boat,Entire home/apt,1,2021-03,100.0,400.0,400.0,400.0,400.0,1.0,0.0,,1.0,0.0,30.0,12000.0,0.0,
212,Boat,Entire home/apt,1,2021-04,100.0,400.0,400.0,400.0,400.0,1.0,0.0,,1.0,0.0,30.0,12000.0,0.0,
213,Boat,Entire home/apt,2,2020-05,100.0,161.0,550.0,374.5,365.0,4.0,25.0,98.66666666666667,4.0,0.0,93.0,7237.5,,
214,Boat,Entire home/apt,2,2020-06,100.0,160.0,551.0,375.0,365.25,4.0,25.0,98.66666666666667,4.0,0.0,61.0,3488.25,0.0,
215,Boat,Entire home/apt,2,2020-07,100.0,160.0,551.0,375.0,365.25,4.0,25.0,99.0,4.0,0.0,62.0,3425.75,0.0,
216,Boat,Entire home/apt,2,2020-08,100.0,141.0,500.0,350.0,356.2,5.0,40.0,99.0,5.0,0.0,72.0,3730.6,25.0,
217,Boat,Entire home/apt,2,2020-09,100.0,141.0,500.0,350.0,355.0,5.0,40.0,99.0,5.0,0.0,72.0,3694.6,0.0,
218,Boat,Entire home/apt,2,2020-10,100.0,141.0,500.0,380.0,361.0,5.0,40.0,99.25,5.0,0.0,89.0,5403.2,0.0,
219,Boat,Entire home/apt,2,2020-11,100.0,286.0,500.0,400.0,408.4,5.0,60.0,99.2,5.0,0.0,119.0,9692.8,0.0,
220,Boat,Entire home/apt,2,2020-12,100.0,290.0,550.0,500.0,444.8,5.0,60.0,99.4,5.0,0.0,100.0,8141.8,0.0,
221,Boat,Entire home/apt,2,2021-01,100.0,288.0,566.0,500.0,450.8,5.0,60.0,99.4,5.0,0.0,118.0,10034.0,0.0,
222,Boat,Entire home/apt,2,2021-02,100.0,285.0,520.0,499.0,435.0,5.0,60.0,99.4,5.0,0.0,77.0,6066.8,0.0,
223,Boat,Entire home/apt,2,2021-03,100.0,356.0,520.0,510.0,474.0,4.0,50.0,99.25,4.0,0.0,88.0,10388.0,-19.999999999999996,
224,Boat,Entire home/apt,2,2021-04,100.0,500.0,520.0,520.0,513.3333333333334,3.0,33.33333333333333,99.0,3.0,0.0,52.0,8886.666666666666,-25.0,
225,Boat,Entire home/apt,4,2020-05,100.0,250.0,1699.0,307.0,531.5,7.0,0.0,96.0,10.0,0.0,67.0,3210.1,,
226,Boat,Entire home/apt,4,2020-06,100.0,249.0,1700.0,307.5,531.3,7.0,0.0,96.0,10.0,0.0,34.0,1173.4,0.0,
227,Boat,Entire home/apt,4,2020-07,100.0,248.0,1701.0,307.5,582.375,7.0,14.285714285714285,96.0,8.0,0.0,19.0,1062.75,-19.999999999999996,
228,Boat,Entire home/apt,4,2020-08,100.0,260.0,1700.0,375.0,594.3333333333334,7.0,0.0,96.8,9.0,0.0,26.0,2145.4444444444443,12.5,
229,Boat,Entire home/apt,4,2020-09,100.0,260.0,1700.0,399.0,624.0,8.0,0.0,96.16666666666667,11.0,0.0,64.0,4836.727272727273,22.222222222222232,
230,Boat,Entire home/apt,4,2020-10,100.0,325.0,1700.0,400.0,690.9166666666666,7.0,0.0,97.16666666666667,12.0,0.0,175.0,9793.666666666666,9.090909090909083,
231,Boat,Entire home/apt,4,2020-11,100.0,326.0,1700.0,399.0,680.5714285714286,6.0,0.0,98.66666666666667,7.0,0.0,41.0,2804.4285714285716,-41.666666666666664,
232,Boat,Entire home/apt,4,2020-12,100.0,326.0,1700.0,400.0,686.7142857142857,6.0,0.0,95.0,7.0,0.0,70.0,5967.142857142857,0.0,
233,Boat,Entire home/apt,4,2021-01,100.0,326.0,1700.0,400.0,689.7142857142857,6.0,0.0,95.0,7.0,0.0,34.0,2544.1428571428573,0.0,
234,Boat,Entire home/apt,4,2021-02,100.0,129.0,1700.0,399.5,616.125,7.0,0.0,94.0,8.0,0.0,50.0,1986.625,14.28571428571428,
235,Boat,Entire home/apt,4,2021-03,100.0,129.0,1700.0,400.0,604.2222222222222,8.0,0.0,94.0,9.0,0.0,121.0,7546.333333333333,12.5,
236,Boat,Entire home/apt,4,2021-04,100.0,325.0,1700.0,399.0,653.7777777777778,6.0,0.0,92.8,9.0,0.0,78.0,6693.222222222223,0.0,
237,Boat,Entire home/apt,5,2020-05,100.0,299.0,299.0,299.0,299.0,1.0,0.0,,1.0,0.0,0.0,0.0,,
238,Boat,Entire home/apt,5,2020-06,100.0,299.0,299.0,299.0,299.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,
239,Boat,Entire home/apt,5,2020-07,100.0,299.0,299.0,299.0,299.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,
240,Boat,Entire home/apt,5,2020-08,100.0,399.0,399.0,399.0,399.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,
241,Boat,Entire home/apt,5,2020-09,100.0,399.0,399.0,399.0,399.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,
242,Boat,Entire home/apt,5,2020-10,100.0,399.0,399.0,399.0,399.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,
243,Boat,Entire home/apt,5,2020-11,100.0,399.0,399.0,399.0,399.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,
244,Boat,Entire home/apt,5,2020-12,100.0,900.0,900.0,900.0,900.0,1.0,0.0,,1.0,0.0,30.0,27000.0,0.0,
245,Boat,Entire home/apt,5,2021-01,100.0,900.0,900.0,900.0,900.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,
246,Boat,Entire home/apt,5,2021-02,100.0,900.0,900.0,900.0,900.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,
247,Boat,Entire home/apt,5,2021-03,100.0,900.0,900.0,900.0,900.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,
248,Boat,Entire home/apt,5,2021-04,100.0,900.0,900.0,900.0,900.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,
249,Boat,Entire home/apt,6,2020-05,100.0,395.0,1300.0,1100.0,938.2,4.0,0.0,94.25,5.0,0.0,6.0,1118.0,,
250,Boat,Entire home/apt,6,2020-06,100.0,395.0,1300.0,1100.0,938.0,4.0,0.0,95.0,5.0,0.0,11.0,2357.0,0.0,
251,Boat,Entire home/apt,6,2020-07,100.0,395.0,1300.0,1099.0,937.8,4.0,0.0,95.0,5.0,0.0,31.0,6894.2,0.0,
252,Boat,Entire home/apt,6,2020-08,100.0,395.0,1300.0,1100.0,918.0,4.0,0.0,95.0,5.0,0.0,24.0,3300.0,0.0,
253,Boat,Entire home/apt,6,2020-09,100.0,395.0,1300.0,1030.0,925.0,5.0,0.0,95.0,6.0,0.0,24.0,3324.1666666666665,19.999999999999996,
254,Boat,Entire home/apt,6,2020-10,100.0,395.0,2500.0,1150.0,1181.6666666666667,5.0,0.0,95.0,6.0,0.0,83.0,16572.5,0.0,
255,Boat,Entire home/apt,6,2020-11,100.0,395.0,1400.0,595.0,798.0,4.0,0.0,93.33333333333333,5.0,0.0,44.0,7209.0,-16.666666666666664,
256,Boat,Entire home/apt,6,2020-12,100.0,395.0,1400.0,897.5,897.5,3.0,0.0,92.66666666666667,4.0,0.0,72.0,16350.0,-19.999999999999996,
257,Boat,Entire home/apt,6,2021-01,100.0,395.0,1400.0,897.5,897.5,3.0,0.0,91.66666666666667,4.0,0.0,45.0,9110.0,0.0,
258,Boat,Entire home/apt,6,2021-02,100.0,395.0,1400.0,1200.0,998.3333333333334,2.0,0.0,97.5,3.0,0.0,12.0,4126.666666666667,-25.0,
259,Boat,Entire home/apt,6,2021-03,100.0,395.0,1400.0,1200.0,998.3333333333334,2.0,0.0,98.0,3.0,0.0,10.0,3528.3333333333335,0.0,
260,Boat,Entire home/apt,6,2021-04,100.0,395.0,1400.0,1200.0,939.0,4.0,0.0,98.66666666666667,5.0,0.0,15.0,3497.0,66.66666666666667,
261,Boat,Entire home/apt,10,2020-11,100.0,,,,,1.0,0.0,,1.0,0.0,24.0,0.0,,
262,Boat,Entire home/apt,10,2020-12,100.0,,,,,1.0,0.0,,1.0,0.0,20.0,0.0,0.0,
263,Boat,Entire home/apt,10,2021-01,100.0,,,,,1.0,0.0,,1.0,0.0,15.0,0.0,0.0,
264,Boat,Entire home/apt,10,2021-02,100.0,,,,,1.0,0.0,,1.0,0.0,17.0,0.0,0.0,
265,Boat,Entire home/apt,10,2021-03,100.0,,,,,1.0,0.0,,1.0,0.0,30.0,0.0,0.0,
266,Boat,Private room,2,2020-05,100.0,130.0,387.0,258.5,258.5,2.0,0.0,100.0,2.0,0.0,30.0,1950.0,,
267,Boat,Private room,2,2020-06,100.0,130.0,388.0,259.0,259.0,2.0,0.0,100.0,2.0,0.0,30.0,1950.0,0.0,
268,Boat,Private room,2,2020-07,100.0,131.0,131.0,131.0,131.0,1.0,0.0,100.0,1.0,0.0,30.0,3930.0,-50.0,
269,Boat,Private room,3,2020-05,100.0,150.0,600.0,375.0,375.0,2.0,0.0,99.0,2.0,0.0,60.0,11250.0,,
270,Boat,Private room,3,2020-06,100.0,150.0,601.0,375.5,375.5,2.0,0.0,99.0,2.0,0.0,60.0,11265.0,0.0,
271,Boat,Private room,3,2020-07,100.0,149.0,600.0,374.5,374.5,2.0,0.0,99.0,2.0,0.0,60.0,11235.0,0.0,
272,Boat,Private room,5,2020-05,100.0,83.0,83.0,83.0,83.0,1.0,0.0,,1.0,0.0,30.0,2490.0,,
273,Boat,Private room,5,2020-06,100.0,83.0,83.0,83.0,83.0,1.0,0.0,,1.0,0.0,30.0,2490.0,0.0,
274,Boat,Private room,6,2020-05,100.0,598.0,598.0,598.0,598.0,1.0,0.0,100.0,1.0,0.0,30.0,17940.0,,
275,Boat,Private room,6,2020-06,100.0,599.0,599.0,599.0,599.0,1.0,0.0,100.0,1.0,0.0,30.0,17970.0,0.0,
276,Boat,Shared room,2,2020-05,100.0,249.0,249.0,249.0,249.0,1.0,0.0,,1.0,0.0,30.0,7470.0,,
277,Boat,Shared room,2,2020-06,100.0,250.0,250.0,250.0,250.0,1.0,0.0,,1.0,0.0,30.0,7500.0,0.0,
278,Boutique hotel,Entire home/apt,2,2020-05,100.0,269.0,269.0,269.0,269.0,1.0,0.0,60.0,1.0,0.0,1.0,269.0,,
279,Boutique hotel,Entire home/apt,2,2020-06,100.0,269.0,269.0,269.0,269.0,1.0,0.0,60.0,1.0,0.0,0.0,0.0,0.0,
280,Boutique hotel,Entire home/apt,2,2020-07,100.0,270.0,270.0,270.0,270.0,1.0,0.0,60.0,1.0,0.0,0.0,0.0,0.0,
281,Boutique hotel,Hotel room,1,2020-05,100.0,44.0,199.0,139.0,131.54545454545453,9.0,33.33333333333333,93.18181818181819,11.0,0.0,80.0,499.8181818181818,,
282,Boutique hotel,Hotel room,1,2020-06,100.0,44.0,199.0,139.0,131.72727272727272,9.0,33.33333333333333,92.81818181818181,11.0,0.0,76.0,460.3636363636364,0.0,
283,Boutique hotel,Hotel room,1,2020-07,100.0,45.0,198.0,139.0,125.77777777777777,7.0,28.57142857142857,92.44444444444444,9.0,0.0,95.0,978.5555555555555,-18.181818181818176,
284,Boutique hotel,Hotel room,2,2020-05,100.0,75.0,1650.0,199.0,261.1372549019608,28.0,35.714285714285715,92.94666666666667,102.0,0.0,498.0,1818.8921568627452,,
285,Boutique hotel,Hotel room,2,2020-06,100.0,80.0,1651.0,199.0,268.2340425531915,27.0,33.33333333333333,92.72058823529412,94.0,0.0,503.0,2194.978723404255,-7.843137254901967,
286,Boutique hotel,Hotel room,2,2020-07,100.0,55.0,1649.0,199.0,278.0,25.0,28.000000000000004,92.38,70.0,0.0,398.0,2027.5714285714287,-25.531914893617024,
287,Boutique hotel,Hotel room,3,2020-05,100.0,80.0,499.0,183.5,200.4375,13.0,23.076923076923077,94.41666666666667,16.0,0.0,215.0,2691.25,,
288,Boutique hotel,Hotel room,3,2020-06,100.0,80.0,499.0,183.5,200.25,13.0,23.076923076923077,94.5,16.0,0.0,202.0,2772.0625,0.0,
289,Boutique hotel,Hotel room,3,2020-07,100.0,80.0,500.0,184.0,203.42857142857142,11.0,18.181818181818183,93.3,14.0,0.0,191.0,2613.8571428571427,-12.5,
290,Boutique hotel,Hotel room,4,2020-05,100.0,150.0,380.0,237.5,246.0,7.0,28.57142857142857,93.57142857142857,8.0,0.0,56.0,1526.625,,
291,Boutique hotel,Hotel room,4,2020-06,100.0,150.0,379.0,237.0,245.5,7.0,28.57142857142857,93.42857142857143,8.0,0.0,55.0,1334.625,0.0,
292,Boutique hotel,Hotel room,4,2020-07,100.0,150.0,359.0,198.0,222.0,5.0,40.0,93.4,5.0,0.0,65.0,2608.6,-37.5,
293,Boutique hotel,Hotel room,6,2020-05,100.0,188.0,188.0,188.0,188.0,1.0,100.0,95.0,1.0,0.0,2.0,376.0,,
294,Boutique hotel,Hotel room,6,2020-06,100.0,189.0,189.0,189.0,189.0,1.0,100.0,95.0,1.0,0.0,1.0,189.0,0.0,
295,Boutique hotel,Private room,1,2020-05,100.0,51.0,199.0,95.5,101.625,7.0,28.57142857142857,95.66666666666667,8.0,0.0,150.0,1586.25,,
296,Boutique hotel,Private room,1,2020-06,100.0,50.0,199.0,95.0,100.875,7.0,28.57142857142857,95.66666666666667,8.0,0.0,161.0,1732.125,0.0,
297,Boutique hotel,Private room,1,2020-07,100.0,50.0,198.0,98.0,102.42857142857143,7.0,28.57142857142857,92.6,7.0,0.0,133.0,1672.2857142857142,-12.5,
298,Boutique hotel,Private room,2,2020-05,100.0,49.0,499.0,165.0,183.9375,27.0,25.925925925925924,93.38181818181818,80.0,0.0,642.0,1216.8125,,
299,Boutique hotel,Private room,2,2020-06,100.0,49.0,499.0,164.0,184.04597701149424,27.0,25.925925925925924,93.66666666666667,87.0,0.0,904.0,1886.4022988505747,8.749999999999991,
300,Boutique hotel,Private room,2,2020-07,100.0,49.0,500.0,192.0,195.35,27.0,29.629629629629626,93.21052631578948,80.0,0.0,733.0,1535.6625,-8.045977011494255,
301,Boutique hotel,Private room,3,2020-05,100.0,110.0,419.0,179.0,224.33333333333334,9.0,11.11111111111111,84.1,15.0,0.0,100.0,1533.2666666666667,,
302,Boutique hotel,Private room,3,2020-06,100.0,110.0,419.0,179.0,223.93333333333334,9.0,11.11111111111111,83.2,15.0,0.0,212.0,3781.266666666667,0.0,
303,Boutique hotel,Private room,3,2020-07,100.0,69.0,420.0,164.0,209.0,10.0,10.0,80.375,16.0,0.0,150.0,1225.3125,6.666666666666665,
304,Boutique hotel,Private room,4,2020-05,100.0,150.0,459.0,233.0,270.125,6.0,16.666666666666664,96.83333333333333,8.0,0.0,2.0,62.375,,
305,Boutique hotel,Private room,4,2020-06,100.0,150.0,459.0,232.5,270.125,6.0,16.666666666666664,96.83333333333333,8.0,0.0,5.0,209.375,0.0,
306,Boutique hotel,Private room,4,2020-07,100.0,69.0,460.0,189.5,230.1,7.0,14.285714285714285,97.0,10.0,0.0,120.0,2179.9,25.0,
307,Boutique hotel,Private room,5,2020-05,100.0,189.0,375.0,282.0,282.0,2.0,0.0,50.0,2.0,0.0,0.0,0.0,,
308,Boutique hotel,Private room,5,2020-06,100.0,190.0,375.0,282.5,282.5,2.0,0.0,50.0,2.0,0.0,2.0,190.0,0.0,
309,Boutique hotel,Private room,5,2020-07,100.0,188.0,375.0,281.5,281.5,2.0,0.0,50.0,2.0,0.0,1.0,94.0,0.0,
310,Boutique hotel,Private room,6,2020-05,100.0,150.0,625.0,415.0,396.6666666666667,3.0,33.33333333333333,89.66666666666667,3.0,0.0,5.0,901.6666666666666,,
311,Boutique hotel,Private room,6,2020-06,100.0,150.0,625.0,416.0,397.0,3.0,33.33333333333333,89.66666666666667,3.0,0.0,26.0,4770.666666666667,0.0,
312,Boutique hotel,Private room,6,2020-07,100.0,150.0,625.0,415.0,396.6666666666667,3.0,33.33333333333333,89.66666666666667,3.0,0.0,21.0,2880.0,0.0,
313,Bungalow,Entire home/apt,1,2020-05,100.0,47.0,151.0,99.0,99.0,2.0,0.0,72.0,2.0,0.0,31.0,780.5,,
314,Bungalow,Entire home/apt,1,2020-06,100.0,49.0,151.0,100.0,100.0,2.0,0.0,72.0,2.0,0.0,31.0,810.5,0.0,
315,Bungalow,Entire home/apt,1,2020-07,100.0,150.0,150.0,150.0,150.0,1.0,0.0,,1.0,0.0,1.0,150.0,-50.0,
316,Bungalow,Entire home/apt,2,2020-05,100.0,51.0,194.0,120.0,121.85714285714286,21.0,28.57142857142857,95.0,21.0,0.0,456.0,2661.5714285714284,,
317,Bungalow,Entire home/apt,2,2020-06,100.0,51.0,195.0,120.0,122.28571428571429,21.0,28.57142857142857,95.0,21.0,0.0,437.0,2632.4285714285716,0.0,
318,Bungalow,Entire home/apt,2,2020-07,100.0,50.0,196.0,118.0,116.16666666666667,18.0,22.22222222222222,92.58823529411765,18.0,0.0,409.0,2566.1666666666665,-14.28571428571429,
319,Bungalow,Entire home/apt,3,2020-05,100.0,90.0,181.0,126.0,139.0,5.0,0.0,87.75,5.0,0.0,119.0,3072.2,,
320,Bungalow,Entire home/apt,3,2020-06,100.0,90.0,180.0,124.0,138.8,5.0,0.0,87.75,5.0,0.0,109.0,2688.0,0.0,
321,Bungalow,Entire home/apt,3,2020-07,100.0,76.0,180.0,123.0,128.66666666666666,6.0,0.0,86.2,6.0,0.0,124.0,2630.6666666666665,19.999999999999996,
322,Bungalow,Entire home/apt,4,2020-05,100.0,75.0,651.0,201.0,218.27272727272728,22.0,31.818181818181817,96.8125,22.0,0.0,506.0,4922.909090909091,,
323,Bungalow,Entire home/apt,4,2020-06,100.0,75.0,649.0,200.0,216.95454545454547,22.0,31.818181818181817,96.8125,22.0,0.0,488.0,4975.227272727273,0.0,
324,Bungalow,Entire home/apt,4,2020-07,100.0,98.0,401.0,168.0,189.3125,16.0,37.5,97.07142857142857,16.0,0.0,334.0,4220.0625,-27.27272727272727,
325,Bungalow,Entire home/apt,5,2020-05,100.0,103.0,600.0,181.0,213.13333333333333,15.0,33.33333333333333,95.91666666666667,15.0,0.0,286.0,4356.533333333334,,
326,Bungalow,Entire home/apt,5,2020-06,100.0,102.0,599.0,180.0,212.93333333333334,15.0,33.33333333333333,95.91666666666667,15.0,0.0,333.0,4940.266666666666,0.0,
327,Bungalow,Entire home/apt,5,2020-07,100.0,102.0,360.0,146.0,191.84615384615384,13.0,38.46153846153847,96.45454545454545,13.0,0.0,241.0,3493.230769230769,-13.33333333333333,
328,Bungalow,Entire home/apt,6,2020-05,100.0,70.0,807.0,268.0,336.7826086956522,20.0,10.0,92.11764705882354,23.0,0.0,422.0,6957.434782608696,,
329,Bungalow,Entire home/apt,6,2020-06,100.0,69.0,699.0,275.0,320.65,17.0,11.76470588235294,92.8,20.0,0.0,464.0,8518.35,-13.043478260869568,
330,Bungalow,Entire home/apt,6,2020-07,100.0,70.0,524.0,208.0,272.6666666666667,14.0,7.142857142857142,90.0,15.0,0.0,317.0,6829.6,-25.0,
331,Bungalow,Entire home/apt,7,2020-05,100.0,245.0,600.0,351.0,389.4,5.0,0.0,95.0,5.0,0.0,150.0,11682.0,,
332,Bungalow,Entire home/apt,7,2020-06,100.0,140.0,601.0,350.0,347.5,6.0,0.0,92.0,6.0,0.0,160.0,9095.0,19.999999999999996,
333,Bungalow,Entire home/apt,7,2020-07,100.0,139.0,600.0,350.0,347.3333333333333,6.0,0.0,92.0,6.0,0.0,179.0,10396.833333333334,0.0,
